Name,Highway,Highway_Stress,MaxSpeed,MaxSpeed_Stress,Lanes,Lanes_Stress,Stress_Level,Geometry
Humphrey Street,tertiary,1,32,3,2,2,2,"LINESTRING (-85.558065 42.303235, -85.557547 42.303235)"
Humphrey Street,tertiary,1,32,3,2,2,2,"LINESTRING (-85.558065 42.303235, -85.558777 42.303238)"
Humphrey Street,tertiary,1,32,3,2,2,2,"LINESTRING (-85.556342 42.303229, -85.5574473 42.3032345, -85.557547 42.303235)"
West Michigan Avenue,tertiary,1,25,2,2,2,2,"LINESTRING (-85.6103119 42.284798, -85.6104279 42.2847667, -85.6105779 42.284724, -85.610766 42.2846722, -85.6110161 42.2846018, -85.6121602 42.2842779, -85.6122859 42.2842414, -85.6126368 42.2841435, -85.6127255 42.284118, -85.6129894 42.2840426, -85.6131182 42.2840067)"
West Michigan Avenue,tertiary,1,25,2,2,2,2,"LINESTRING (-85.6103119 42.284798, -85.6101573 42.2848419, -85.6099616 42.2848974, -85.609568 42.2850088, -85.6094323 42.2850472, -85.6093008 42.2850851, -85.6089915 42.2851782, -85.608677 42.2852697, -85.6081058 42.2854211, -85.6080589 42.2854274, -85.6079449 42.2854538)"
Douglas Avenue,tertiary,1,32,3,3,3,2,"LINESTRING (-85.5993316 42.2937228, -85.599324 42.2935305, -85.5993221 42.2934821, -85.5993185 42.2933925, -85.599312 42.2932288, -85.5993062 42.2930833, -85.5992948 42.2927961)"
Michikal Street,primary,4,32,3,3,3,3,"LINESTRING (-85.593255 42.292385, -85.593345 42.292254, -85.593401 42.292106, -85.593462 42.291896, -85.5934727 42.2918655, -85.5935136 42.2917484, -85.5935565 42.2916491, -85.5935624 42.2916354, -85.5935705 42.291622, -85.5936361 42.2915128)"
King Highway,primary,4,32,3,4,4,4,"LINESTRING (-85.566094 42.289057, -85.5658711 42.2888616, -85.5656815 42.2886954, -85.5652226 42.2882932, -85.5648694 42.2879836, -85.564044 42.28726)"
King Highway,primary,4,32,3,4,4,4,"LINESTRING (-85.566094 42.289057, -85.5661179 42.2890791, -85.5662979 42.2892459, -85.5663879 42.2893292, -85.5665 42.289433)"
King Highway,primary,4,32,3,4,4,4,"LINESTRING (-85.5717032 42.2939744, -85.5699172 42.292416, -85.569476 42.292031, -85.568862 42.2914915, -85.568289 42.290988, -85.567987 42.290721, -85.567634 42.290407)"
King Highway,primary,4,32,3,4,4,4,"LINESTRING (-85.5717032 42.2939744, -85.5723296 42.2945573, -85.5723612 42.2945867, -85.572526 42.294741)"
North Westnedge Avenue,secondary,2,32,3,2,2,2,"LINESTRING (-85.589994 42.302521, -85.5899863 42.3022388, -85.589971 42.301679)"
West Michigan Avenue,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6407165 42.2770507, -85.6415905 42.2770785, -85.6417012 42.277082, -85.6418259 42.277086, -85.6423979 42.2771042, -85.6425325 42.277109, -85.6428129 42.2771189, -85.6430211 42.2771291, -85.6431646 42.2771377, -85.6432122 42.2771405, -85.643302 42.2771495, -85.6433999 42.2771594, -85.6434266 42.2771632, -85.6436366 42.2771933, -85.6438266 42.2772292, -85.6441034 42.2772848)"
West Michigan Avenue,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6407165 42.2770507, -85.6401872 42.2770332, -85.6400391 42.277028, -85.6397128 42.2770166, -85.63961 42.277013, -85.6395377 42.2770108, -85.639497 42.2770096, -85.6393891 42.2770063, -85.6389987 42.2769945, -85.6388812 42.2769932, -85.6388391 42.2769928, -85.6388238 42.2769926)"
East Cork Street,tertiary,1,32,3,4,4,3,"LINESTRING (-85.5391787 42.2595483, -85.5388125 42.2595455, -85.538223 42.259541)"
East Cork Street,tertiary,1,32,3,4,4,3,"LINESTRING (-85.5391787 42.2595483, -85.5400171 42.2595474, -85.5410002 42.2595464, -85.542087 42.259546, -85.5424454 42.2595488, -85.543541 42.2595573, -85.5448699 42.2595589, -85.5450543 42.2595585)"
East Cork Street,tertiary,1,32,3,4,4,3,"LINESTRING (-85.536652 42.259535, -85.5360687 42.2595349, -85.5359329 42.2595359, -85.5358107 42.2595431, -85.5357092 42.2595522, -85.5355979 42.2595665, -85.5355198 42.2595828, -85.5354407 42.2596031, -85.5353749 42.2596229, -85.5352348 42.2596724, -85.5350943 42.2597313, -85.535013 42.259773)"
East Cork Street,tertiary,1,32,3,4,4,3,"LINESTRING (-85.536652 42.259535, -85.536962 42.2595362, -85.5372414 42.2595373, -85.5374088 42.2595379, -85.5378698 42.2595397, -85.538223 42.259541)"
Eleanor Street,residential,1,32,3,2,2,2,"LINESTRING (-85.5832823 42.2936073, -85.5831938 42.2936085, -85.5826593 42.2936155, -85.582647 42.293494, -85.5826045 42.2926941)"
Eleanor Street,residential,1,32,3,3,3,2,"LINESTRING (-85.5832823 42.2936073, -85.5833934 42.2936045, -85.5837508 42.2935956, -85.5840898 42.2935871, -85.5844015 42.2935793, -85.5846604 42.2935727, -85.5848295 42.2935685)"
West Kalamazoo Avenue,primary,4,32,3,3,3,3,"LINESTRING (-85.5833141 42.2945213, -85.5834316 42.2945186, -85.5837666 42.2945111, -85.5838137 42.29451, -85.5843541 42.2944977, -85.5846302 42.2944915, -85.584687 42.2944902, -85.5848516 42.2944865)"
Edgemoor Avenue,residential,1,25,2,2,2,2,"LINESTRING (-85.597871 42.265134, -85.597596 42.26511, -85.5955953 42.2646342, -85.5955352 42.2646199, -85.594909 42.264471)"
Douglas Avenue,tertiary,1,32,3,2,2,2,"LINESTRING (-85.5993993 42.2942802, -85.5993801 42.2940645, -85.5993734 42.2938921, -85.5993316 42.2937228)"
North Westnedge Avenue,secondary,2,32,3,4,4,3,"LINESTRING (-85.589877 42.295608, -85.5898734 42.2955166, -85.5898484 42.2948995, -85.5898428 42.2947906, -85.5898424 42.2947511, -85.5898398 42.294589, -85.5898388 42.2945268, -85.5898384 42.2944983, -85.5898363 42.2943653)"
East Cork Street,tertiary,1,32,3,4,4,3,"LINESTRING (-85.557008 42.25955, -85.5566563 42.2595493, -85.5566253 42.2595492, -85.5560374 42.2595479, -85.5559359 42.259548)"
East Cork Street,tertiary,1,32,3,4,4,3,"LINESTRING (-85.557008 42.25955, -85.5572382 42.2595519, -85.5579654 42.259558, -85.558085 42.259559)"
Oliver Street,unclassified,1,25,2,2,2,2,"LINESTRING (-85.6060744 42.2836248, -85.6059586 42.2835719)"
Stadium Drive,secondary,2,45,4,2,2,3,"LINESTRING (-85.6060744 42.2836248, -85.6062841 42.2834503, -85.6065068 42.2832738, -85.6066787 42.2831333, -85.6069293 42.2829271, -85.6073012 42.2826095, -85.6075067 42.2824266, -85.6076798 42.282271, -85.607987 42.2819855, -85.6090749 42.2810167, -85.6100415 42.2801426, -85.6104682 42.2797563, -85.6107941 42.2794572, -85.6111788 42.2791196, -85.6114103 42.2789091, -85.6119281 42.2784379, -85.6123592 42.2780526, -85.612721 42.2777229, -85.6130828 42.2773939, -85.6141915 42.2764089, -85.6141937 42.2763871, -85.6142021 42.2763026)"
Stadium Drive,secondary,2,45,4,4,4,3,"LINESTRING (-85.6142021 42.2763026, -85.614859 42.275733, -85.615024 42.275597, -85.615533 42.275222, -85.616252 42.274751, -85.616486 42.274615, -85.6168964 42.2743873, -85.617061 42.274296, -85.617348 42.274157, -85.618285 42.273725, -85.618574 42.2736192, -85.6196157 42.2732378, -85.6204254 42.2730281, -85.6211621 42.2728373, -85.6221679 42.2726344, -85.6226202 42.2725431, -85.6236633 42.2724285, -85.6239246 42.2723998, -85.6241888 42.2723707, -85.6244794 42.2723388, -85.6246036 42.2723251, -85.6247787 42.2723059)"
Stadium Drive,secondary,2,45,4,2,2,3,"LINESTRING (-85.6142021 42.2763026, -85.6140593 42.2763572, -85.6138133 42.2765829, -85.6129214 42.2773862, -85.6119632 42.2782519, -85.6110701 42.2790576, -85.6100156 42.2800077, -85.6089662 42.2809555, -85.6082504 42.2816044, -85.6078823 42.2819334, -85.6074772 42.282293, -85.6073842 42.2823838, -85.6071321 42.2826022, -85.6070237 42.2827074, -85.6068246 42.2828755, -85.6065663 42.283085, -85.6063213 42.2832861, -85.6060929 42.2834673, -85.6060618 42.2834915, -85.6059586 42.2835719)"
Douglas Avenue,secondary,2,25,2,2,2,2,"LINESTRING (-85.599412 42.2955381, -85.599414 42.296045)"
Douglas Avenue,secondary,2,25,2,2,2,2,"LINESTRING (-85.599412 42.2955381, -85.5994081 42.2954364, -85.59939 42.294963, -85.5993719 42.2944901)"
King Highway,primary,4,32,3,2,2,3,"LINESTRING (-85.5560522 42.2850694, -85.5558189 42.2850305)"
King Highway,primary,4,32,3,4,4,4,"LINESTRING (-85.5560522 42.2850694, -85.5566165 42.2851006)"
East Cork Street,tertiary,1,32,3,4,4,3,"LINESTRING (-85.538223 42.259541, -85.5378698 42.2595397, -85.5374088 42.2595379, -85.5372414 42.2595373, -85.536962 42.2595362, -85.536652 42.259535)"
East Cork Street,tertiary,1,32,3,4,4,3,"LINESTRING (-85.538223 42.259541, -85.5388125 42.2595455, -85.5391787 42.2595483)"
West Michigan Avenue,tertiary,1,35,3,5,3,2,"LINESTRING (-85.626554 42.2802289, -85.6269092 42.2801294)"
West Michigan Avenue,tertiary,1,35,3,5,3,2,"LINESTRING (-85.626554 42.2802289, -85.6260527 42.2803711)"
West Kalamazoo Avenue,tertiary,1,32,3,3,3,2,"LINESTRING (-85.592028 42.294339, -85.5924113 42.294339, -85.592578 42.294339)"
Oakland Drive,tertiary,1,30,2,3,3,2,"LINESTRING (-85.599113 42.282385, -85.599196 42.282199, -85.599295 42.2820182, -85.599311 42.281989, -85.599364 42.2818982, -85.599471 42.281715, -85.5998656 42.2811633, -85.599999 42.280985)"
Oakland Drive,tertiary,1,30,2,3,3,2,"LINESTRING (-85.599113 42.282385, -85.5986562 42.2832004, -85.598392 42.283672)"
King Highway,primary,4,32,3,3,3,3,"LINESTRING (-85.5536293 42.2849543, -85.5538736 42.2849885, -85.554003 42.2849986, -85.5545991 42.2850274)"
Goldsworth Valley Drive,unclassified,1,25,2,4,4,2,"LINESTRING (-85.621374 42.286599, -85.6215295 42.28667, -85.6217387 42.2867483, -85.6218489 42.286776, -85.6219568 42.2867972, -85.6220868 42.2868134, -85.6222278 42.2868183, -85.6223489 42.2868086, -85.6224547 42.2867874, -85.6225384 42.2867678, -85.6226353 42.2867369, -85.6227168 42.2867059, -85.6229658 42.2865968, -85.6231043 42.2865362)"
"['South Howard Street', 'Howard Street']",tertiary,1,35,3,2,2,2,"LINESTRING (-85.6181065 42.2776187, -85.6188341 42.2778791, -85.6193719 42.2781073, -85.6196705 42.2782521, -85.6199394 42.278375, -85.6201588 42.2785008, -85.620491 42.2787071, -85.6208152 42.2789382, -85.6210228 42.2790889, -85.6211336 42.2791913, -85.6212581 42.2793464, -85.621353 42.2795, -85.6214247 42.279669, -85.6214558 42.2797865, -85.6214697 42.2798613, -85.6214796 42.2800236, -85.6215143 42.2808354, -85.6215409 42.2814595, -85.6215461 42.281591)"
East Ransom Street,tertiary,1,32,3,1,1,2,"LINESTRING (-85.5752354 42.2969773, -85.5751256 42.2969386, -85.5749281 42.2969515, -85.5748103 42.2969658, -85.5747936 42.2969697, -85.5746817 42.2969976)"
North Westnedge Avenue,secondary,2,32,3,2,2,2,"LINESTRING (-85.590013 42.304353, -85.59002 42.303408)"
North Westnedge Avenue,secondary,2,32,3,2,2,2,"LINESTRING (-85.589913 42.29668, -85.589877 42.295608)"
Oakland Drive,tertiary,1,30,2,3,3,2,"LINESTRING (-85.597873 42.2882, -85.597942 42.288107)"
Oakland Drive,tertiary,1,30,2,3,3,2,"LINESTRING (-85.597873 42.2882, -85.5977088 42.2883997, -85.5975271 42.2886206, -85.5975135 42.2886372, -85.5974816 42.2886759, -85.597424 42.288746)"
Eddie's Lane,residential,1,32,3,1,1,2,"LINESTRING (-85.5985169 42.2885142, -85.5984242 42.2884612)"
"['Stadium Drive', 'West Michigan Avenue']",secondary,2,45,4,5,3,3,"LINESTRING (-85.5985169 42.2885142, -85.5986307 42.2884506, -85.5987581 42.2883812, -85.5988799 42.2883247, -85.5990664 42.2882537, -85.5993369 42.2881609, -85.5995014 42.2880987, -85.5996449 42.2880279, -85.5997629 42.2879616, -85.5998929 42.2878806, -85.600032 42.2877867, -85.6002086 42.2876713, -85.6007492 42.2873035, -85.6011759 42.2870117, -85.601275 42.286945, -85.6017566 42.2866165, -85.6023224 42.2862324, -85.6026922 42.2859758, -85.6028299 42.2858885)"
King Highway,primary,4,32,3,4,4,4,"LINESTRING (-85.56279 42.286173, -85.564044 42.28726)"
King Highway,primary,4,32,3,2,2,3,"LINESTRING (-85.56279 42.286173, -85.562596 42.285943, -85.5623305 42.2856409, -85.5622532 42.2855599, -85.5621565 42.2854709, -85.5620645 42.2854071, -85.5619763 42.2853599, -85.5619542 42.2853511)"
North Westnedge Avenue,secondary,2,32,3,2,2,2,"LINESTRING (-85.589971 42.301679, -85.589922 42.300731)"
West Kalamazoo Avenue,primary,4,32,3,3,3,3,"LINESTRING (-85.5861545 42.294455, -85.5862674 42.2944528, -85.587037 42.2944382, -85.5872118 42.2944355, -85.587276 42.2944345, -85.587375 42.294433)"
West Kalamazoo Avenue,primary,4,32,3,5,3,3,"LINESTRING (-85.588604 42.294409, -85.588722 42.2944048, -85.5888923 42.2943988, -85.5894301 42.2943797, -85.5896233 42.2943729, -85.5897199 42.2943694, -85.5898363 42.2943653)"
West Kalamazoo Avenue,tertiary,1,32,3,3,3,2,"LINESTRING (-85.592578 42.294339, -85.5930377 42.294328, -85.594168 42.294301)"
West Kalamazoo Avenue,tertiary,1,32,3,3,3,2,"LINESTRING (-85.594168 42.294301, -85.5949655 42.294286, -85.5951322 42.2942829, -85.5954091 42.2942777, -85.5954927 42.2942761, -85.595978 42.294267)"
West Kalamazoo Avenue,tertiary,1,32,3,3,3,2,"LINESTRING (-85.595978 42.294267, -85.5965744 42.2942544, -85.5969173 42.2942472, -85.597735 42.29423)"
West Kalamazoo Avenue,tertiary,1,32,3,3,3,2,"LINESTRING (-85.597735 42.29423, -85.598596 42.294207)"
Douglas Avenue,tertiary,1,32,3,1,1,2,"LINESTRING (-85.598596 42.294207, -85.598786 42.2942134, -85.5990682 42.294223, -85.5991699 42.2942236, -85.5992238 42.2942287, -85.5992681 42.2942461, -85.5992942 42.2942699, -85.5993159 42.2942937, -85.5993369 42.2943458, -85.599358 42.2944273, -85.5993719 42.2944901)"
West Kalamazoo Avenue,tertiary,1,32,3,2,2,2,"LINESTRING (-85.598596 42.294207, -85.59873 42.294193, -85.598839 42.294169, -85.598946 42.29414, -85.5990391 42.2941114, -85.5991358 42.2940701, -85.5992079 42.2940185, -85.599257 42.2939722, -85.5992917 42.293911, -85.5993098 42.2938518, -85.5993316 42.2937228)"
West Michigan Avenue,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6323925 42.2785521, -85.6325073 42.2785198, -85.6335633 42.2782225)"
West Michigan Avenue,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6323925 42.2785521, -85.6322818 42.2785843, -85.6320937 42.278639, -85.6318492 42.2787102, -85.6314544 42.278825, -85.6310804 42.2789338, -85.6308891 42.2789894, -85.6306295 42.2790649, -85.6302957 42.2791636, -85.6301547 42.2792053, -85.6299441 42.2792675, -85.6292506 42.2794725, -85.6291231 42.2795102)"
Southtown Street,tertiary,1,32,3,4,4,3,"LINESTRING (-85.575806 42.289011, -85.5758264 42.2887237, -85.5758532 42.2885171, -85.5759768 42.287949, -85.5759969 42.2878614, -85.576079 42.287504, -85.5760975 42.2874222, -85.576137 42.287248)"
Stadium Drive,secondary,2,45,4,4,4,3,"LINESTRING (-85.6247787 42.2723059, -85.6246036 42.2723251, -85.6244794 42.2723388, -85.6241888 42.2723707, -85.6239246 42.2723998, -85.6236633 42.2724285, -85.6226202 42.2725431, -85.6221679 42.2726344, -85.6211621 42.2728373, -85.6204254 42.2730281, -85.6196157 42.2732378, -85.618574 42.2736192, -85.618285 42.273725, -85.617348 42.274157, -85.617061 42.274296, -85.6168964 42.2743873, -85.616486 42.274615, -85.616252 42.274751, -85.615533 42.275222, -85.615024 42.275597, -85.614859 42.275733, -85.6142021 42.2763026)"
Stadium Drive,primary,4,45,4,5,3,4,"LINESTRING (-85.6247787 42.2723059, -85.6248325 42.2723007, -85.6253939 42.2722468, -85.625661 42.2722212, -85.6258294 42.272205, -85.6266073 42.2721303, -85.6271867 42.2720747, -85.6279029 42.272006, -85.628639 42.2719353, -85.6291056 42.2718905, -85.6296509 42.2718381, -85.6301596 42.2717893, -85.6304078 42.271765, -85.6309338 42.2717134, -85.631529 42.271655, -85.6317663 42.2716304, -85.6318102 42.2716259, -85.6326893 42.2715335, -85.6333503 42.2714665, -85.6335101 42.27145, -85.633587 42.271442, -85.6338043 42.2714198, -85.6341607 42.2713833, -85.634271 42.271372, -85.6346498 42.2713336, -85.6353971 42.271258, -85.6356875 42.2712286, -85.6357417 42.2712212, -85.6361445 42.2711823, -85.6362266 42.2711739, -85.6364816 42.2711477, -85.637013 42.271093, -85.6373751 42.2710558, -85.6377383 42.2710185, -85.6380361 42.2709879, -85.6382556 42.2709654, -85.6388178 42.2709076, -85.6393558 42.2708547, -85.6398204 42.270809, -85.6402162 42.2707701, -85.6404951 42.2707426, -85.6406676 42.2707244, -85.6410257 42.2706876, -85.6414819 42.2706407, -85.6415899 42.270631, -85.6421703 42.2705723, -85.6423627 42.2705528)"
East Cork Street,tertiary,1,32,3,4,4,3,"LINESTRING (-85.555591 42.259546, -85.5559359 42.259548)"
East Cork Street,tertiary,1,32,3,4,4,3,"LINESTRING (-85.555591 42.259546, -85.5549345 42.259548, -85.5548097 42.2595484, -85.5542974 42.2595499, -85.5537243 42.2595516, -85.553606 42.259552)"
East Cork Street,tertiary,1,32,3,4,4,3,"LINESTRING (-85.558085 42.259559, -85.5579654 42.259558, -85.5572382 42.2595519, -85.557008 42.25955)"
West Michigan Avenue,primary,4,32,3,4,4,4,"LINESTRING (-85.586063 42.291613, -85.5858874 42.2916179, -85.5849832 42.2916414, -85.5849265 42.2916428, -85.5847521 42.2916494)"
Old Michigan Avenue,residential,1,32,3,2,2,2,"LINESTRING (-85.603205 42.2867048, -85.603383 42.2866053, -85.6034485 42.2865586, -85.6034989 42.2865196, -85.6035336 42.2864848, -85.6036064 42.2864005)"
Old Michigan Avenue,residential,1,32,3,2,2,2,"LINESTRING (-85.603205 42.2867048, -85.6030105 42.2867942, -85.6028187 42.2868833, -85.6026653 42.2869513, -85.6025084 42.287017, -85.6022847 42.2871003)"
East Cork Street,tertiary,1,32,3,4,4,3,"LINESTRING (-85.550558 42.259565, -85.549899 42.259561)"
East Cork Street,tertiary,1,32,3,4,4,3,"LINESTRING (-85.550558 42.259565, -85.550682 42.2595651, -85.5512048 42.2595656, -85.5513246 42.2595657, -85.551727 42.259566)"
East Cork Street,tertiary,1,32,3,4,4,3,"LINESTRING (-85.549899 42.259561, -85.550558 42.259565)"
East Cork Street,tertiary,1,32,3,4,4,3,"LINESTRING (-85.549899 42.259561, -85.5497849 42.2595611, -85.5478803 42.2595627, -85.5468451 42.2595636, -85.5464744 42.2595639, -85.5459486 42.2595624, -85.5452086 42.2595604, -85.5450543 42.2595585)"
Eleanor Street,residential,1,32,3,2,2,2,"LINESTRING (-85.5861146 42.2935445, -85.5848295 42.2935685)"
Eleanor Street,residential,1,32,3,2,2,2,"LINESTRING (-85.5861146 42.2935445, -85.5866831 42.2935331, -85.5869826 42.293527, -85.5872475 42.2935247, -85.587352 42.2935238)"
West Michigan Avenue,tertiary,1,25,2,2,2,2,"LINESTRING (-85.6079449 42.2854538, -85.6078017 42.2854891, -85.6077731 42.285495, -85.6070272 42.2857158, -85.6066705 42.2858145, -85.6065958 42.2858353)"
West Michigan Avenue,tertiary,1,25,2,2,2,2,"LINESTRING (-85.6079449 42.2854538, -85.6080589 42.2854274, -85.6081058 42.2854211, -85.608677 42.2852697, -85.6089915 42.2851782, -85.6093008 42.2850851, -85.6094323 42.2850472, -85.609568 42.2850088, -85.6099616 42.2848974, -85.6101573 42.2848419, -85.6103119 42.284798)"
West Michigan Avenue,tertiary,1,25,2,2,2,2,"LINESTRING (-85.6131182 42.2840067, -85.6131579 42.2840427, -85.6132068 42.2840615, -85.6132613 42.2840676, -85.6133155 42.2840604, -85.6133636 42.2840406, -85.6134005 42.2840103, -85.6134074 42.2839985, -85.6134221 42.2839728, -85.6134263 42.2839322, -85.6134124 42.2838927, -85.6133817 42.2838585, -85.6133377 42.2838335, -85.613285 42.2838205, -85.6132294 42.2838209, -85.6131771 42.2838347, -85.6131337 42.2838603, -85.613104 42.283895, -85.6130912 42.283935, -85.6130967 42.2839759, -85.6131182 42.2840067)"
West Michigan Avenue,tertiary,1,25,2,2,2,2,"LINESTRING (-85.6131182 42.2840067, -85.6129894 42.2840426, -85.6127255 42.284118, -85.6126368 42.2841435, -85.6122859 42.2842414, -85.6121602 42.2842779, -85.6110161 42.2846018, -85.610766 42.2846722, -85.6105779 42.284724, -85.6104279 42.2847667, -85.6103119 42.284798)"
West Michigan Avenue,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6249687 42.2806703, -85.6251263 42.280627, -85.6256151 42.2804973, -85.6256741 42.2804816)"
West Michigan Avenue,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6249687 42.2806703, -85.6248325 42.2807096, -85.6244488 42.2808133)"
West Michigan Avenue,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6256741 42.2804816, -85.6260527 42.2803711)"
West Michigan Avenue,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6256741 42.2804816, -85.6256151 42.2804973, -85.6251263 42.280627, -85.6249687 42.2806703)"
West Michigan Avenue,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6260527 42.2803711, -85.626554 42.2802289)"
West Michigan Avenue,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6260527 42.2803711, -85.6256741 42.2804816)"
West Michigan Avenue,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6281531 42.2797873, -85.6289931 42.2795458, -85.6291231 42.2795102)"
West Michigan Avenue,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6281531 42.2797873, -85.6275914 42.2799418, -85.6269092 42.2801294)"
West Michigan Avenue,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6291231 42.2795102, -85.6292506 42.2794725, -85.6299441 42.2792675, -85.6301547 42.2792053, -85.6302957 42.2791636, -85.6306295 42.2790649, -85.6308891 42.2789894, -85.6310804 42.2789338, -85.6314544 42.278825, -85.6318492 42.2787102, -85.6320937 42.278639, -85.6322818 42.2785843, -85.6323925 42.2785521)"
